ExperimentName,Site,NDARGUID,Version,SessionDate,Happy_HR,Happy_FA,Happy_Pr,Happy_Br,Happy_Miss,Happy_CR,Happy_dprime,Fear_HR,Fear_FA,Fear_Pr,Fear_Br,Fear_Miss,Fear_CR,Fear_dprime,Neut_HR,Neut_FA,Neut_Pr,Neut_Br,Neut_Miss,Neut_CR,Neut_dprime,Place_HR,Place_FA,Place_Pr,Place_Br,Place_Miss,Place_CR,Place_dprime,Happy0back_HR,Fear0back_HR,Neut0back_HR,Place0back_HR,Happy2back_HR,Fear2back_HR,Neut2back_HR,Place2back_HR,Happy_TargetHR,Happy_LureHR,Happy_NonlureHR,Fear_TargetHR,Fear_LureHR,Fear_NonlureHR,Neut_TargetHR,Neut_LureHR,Neut_NonlureHR,Place_TargetHR,Place_LureHR,Place_NonlureHR,ThreeExposure0backTargetStim,TwoExposure2backTargetStim,TwoExposure0backLureStim,TwoExposure2backLureStim,OneExposure0backStim,OneExposure2backStim,

ABCD_Emo_Nback_RecMem_20160815,UMICH,7GDD5D2D,1.000,08-Jan-2016,0.333,0.000,0.333,-0.500,0.667,1.000,2.132,0.333,0.000,0.333,-0.500,0.667,1.000,2.132,0.167,0.000,0.167,-0.500,0.833,1.000,1.595,0.083,0.000,0.083,-0.500,0.917,1.000,1.179,0.500,0.500,0.333,0.167,0.167,0.167,0.000,0.000,0.167,0.500,0.300,0.333,0.333,0.300,0.167,0.167,0.100,0.000,0.167,0.100,0.375,0.000,0.375,0.125, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,7LB64CGV,4.000,05-Jan-2016,0.417,0.667,-0.250,0.033,0.583,0.333,-0.641,0.417,0.833,-0.417,0.088,0.583,0.167,-1.178,0.333,0.583,-0.250,-0.033,0.667,0.417,-0.641,0.000,0.250,-0.250,-0.300,1.000,0.750,-1.888,0.333,0.333,0.333,0.000,0.500,0.500,0.333,0.000,0.333,0.500,0.500,0.333,0.500,0.500,0.333,0.333,0.300,0.000,0.000,0.000,0.125,0.250,0.250,0.500, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,7VBC21L8,4.000,11-Dec-2016,0.417,0.417,0.000,-0.083,0.583,0.583,0.000,0.667,0.833,-0.167,0.214,0.333,0.167,-0.537,0.333,0.417,-0.083,-0.115,0.667,0.583,-0.220,0.333,0.500,-0.167,-0.071,0.667,0.500,-0.431,0.333,0.667,0.500,0.500,0.500,0.667,0.167,0.167,0.333,0.500,0.500,0.500,0.833,0.700,0.333,0.333,0.300,0.167,0.500,0.333,0.250,0.000,0.625,0.500, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,86X5Z1TX,1.000,18-Dec-2016,0.333,0.250,0.083,-0.227,0.667,0.750,0.244,0.250,0.333,-0.083,-0.192,0.750,0.667,-0.244,0.333,0.250,0.083,-0.227,0.667,0.750,0.244,0.500,0.333,0.167,-0.100,0.500,0.667,0.431,0.500,0.333,0.333,0.333,0.167,0.167,0.333,0.667,0.333,0.333,0.300,0.333,0.167,0.200,0.500,0.167,0.300,0.333,0.667,0.600,0.375,0.375,0.375,0.250, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,8CNPVNRX,2.000,29-Jan-2016,0.333,0.250,0.083,-0.227,0.667,0.750,0.244,0.333,0.333,0.000,-0.167,0.667,0.667,0.000,0.417,0.333,0.083,-0.136,0.583,0.667,0.220,0.667,0.333,0.333,-0.000,0.333,0.667,0.861,0.333,0.167,0.500,0.833,0.333,0.500,0.333,0.500,0.667,0.000,0.200,0.500,0.167,0.300,0.500,0.333,0.300,0.667,0.667,0.600,0.875,0.375,0.125,0.375, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,8FTWL36D,2.000,20-Nov-2016,0.417,0.167,0.250,-0.278,0.583,0.833,0.757,0.750,0.417,0.333,0.125,0.250,0.583,0.885,0.333,0.333,0.000,-0.167,0.667,0.667,0.000,0.500,0.000,0.500,-0.500,0.500,1.000,2.562,0.333,0.667,0.333,0.667,0.500,0.833,0.333,0.333,0.667,0.167,0.400,1.000,0.500,0.700,0.500,0.167,0.300,0.333,0.667,0.400,0.750,0.500,0.375,0.375, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,9AEE483X,3.000,23-Nov-2016,0.417,0.667,-0.250,0.033,0.583,0.333,-0.641,0.750,0.750,0.000,0.250,0.250,0.250,0.000,0.500,0.250,0.250,-0.167,0.500,0.750,0.674,0.167,0.667,-0.500,-0.056,0.833,0.333,-1.398,0.500,0.667,0.500,0.000,0.333,0.833,0.500,0.333,0.500,0.333,0.400,1.000,0.500,0.700,0.571,0.400,0.444,0.000,0.333,0.200,0.556,0.667,0.111,0.444, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,9E57ARM0,1.000,08-Jan-2016,0.500,0.167,0.333,-0.250,0.500,0.833,0.967,0.083,0.000,0.083,-0.500,0.917,1.000,1.179,0.167,0.167,0.000,-0.333,0.833,0.833,0.000,0.167,0.000,0.167,-0.500,0.833,1.000,1.595,0.667,0.000,0.167,0.000,0.333,0.167,0.167,0.333,0.667,0.333,0.400,0.167,0.000,0.100,0.167,0.167,0.100,0.333,0.000,0.200,0.375,0.250,0.125,0.000, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,9N9B1Z7A,4.000,12-Nov-2016,0.333,0.250,0.083,-0.227,0.667,0.750,0.244,0.333,0.333,0.000,-0.167,0.667,0.667,0.000,0.000,0.250,-0.250,-0.300,1.000,0.750,-1.888,0.083,0.167,-0.083,-0.346,0.917,0.833,-0.416,0.333,0.167,0.000,0.000,0.333,0.500,0.000,0.167,0.500,0.167,0.300,0.167,0.500,0.400,0.000,0.000,0.000,0.167,0.000,0.111,0.125,0.250,0.000,0.250, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,9WTM03DF,4.000,21-Jan-2016,0.500,0.750,-0.250,0.100,0.500,0.250,-0.674,0.667,0.750,-0.083,0.192,0.333,0.250,-0.244,0.500,0.833,-0.333,0.125,0.500,0.167,-0.967,0.333,0.333,0.000,-0.167,0.667,0.667,0.000,0.333,1.000,0.333,0.333,0.667,0.333,0.667,0.333,0.833,0.167,0.500,0.667,0.667,0.600,0.333,0.667,0.600,0.333,0.333,0.333,0.375,0.375,0.500,0.250, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,ABT64EYE,2.000,07-Jan-2016,0.583,0.083,0.500,-0.333,0.417,0.917,1.593,0.500,0.500,0.000,0.000,0.500,0.500,0.000,0.167,0.167,0.000,-0.333,0.833,0.833,0.000,0.417,0.083,0.333,-0.375,0.583,0.917,1.173,0.500,0.667,0.333,0.333,0.667,0.333,0.000,0.500,0.667,0.500,0.600,0.500,0.500,0.500,0.333,0.000,0.000,0.500,0.333,0.400,0.625,0.625,0.375,0.250, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,AWAEU3P4,4.000,30-Oct-2016,0.833,0.667,0.167,0.300,0.167,0.333,0.537,0.667,0.750,-0.083,0.192,0.333,0.250,-0.244,0.750,0.917,-0.167,0.286,0.250,0.083,-0.709,0.333,0.250,0.083,-0.227,0.667,0.750,0.244,0.667,0.667,0.667,0.333,1.000,0.667,0.833,0.333,0.833,0.833,0.900,0.500,0.833,0.700,0.833,0.667,0.700,0.500,0.167,0.222,0.625,1.000,0.500,0.750, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,BJ8CZ3CJ,3.000,07-Nov-2016,0.333,0.417,-0.083,-0.115,0.667,0.583,-0.220,0.583,0.250,0.333,-0.125,0.417,0.750,0.885,0.417,0.417,0.000,-0.083,0.583,0.583,0.000,0.083,0.083,0.000,-0.417,0.917,0.917,0.000,0.500,0.500,0.333,0.167,0.167,0.667,0.500,0.000,0.500,0.167,0.200,1.000,0.167,0.500,0.571,0.200,0.444,0.000,0.167,0.100,0.556,0.556,0.222,0.000, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,BLHP1W5L,2.000,30-Jan-2016,0.167,0.000,0.167,-0.500,0.833,1.000,1.595,0.167,0.000,0.167,-0.500,0.833,1.000,1.595,0.167,0.167,0.000,-0.333,0.833,0.833,0.000,0.167,0.167,0.000,-0.333,0.833,0.833,0.000,0.167,0.333,0.167,0.167,0.167,0.000,0.167,0.167,0.167,0.167,0.200,0.167,0.167,0.100,0.333,0.000,0.100,0.000,0.333,0.200,0.250,0.000,0.375,0.250, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,C96XA4XL,1.000,08-Oct-2016,0.500,0.417,0.083,-0.045,0.500,0.583,0.210,0.417,0.500,-0.083,-0.038,0.583,0.500,-0.210,0.667,0.417,0.250,0.056,0.333,0.583,0.641,0.417,0.083,0.333,-0.375,0.583,0.917,1.173,0.667,0.500,0.833,0.333,0.333,0.333,0.500,0.500,0.500,0.500,0.500,0.167,0.667,0.500,0.500,0.833,0.600,0.333,0.500,0.400,0.500,0.125,0.875,0.625, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,CR43W7MR,3.000,18-Dec-2016,0.417,0.500,-0.083,-0.038,0.583,0.500,-0.210,0.250,0.417,-0.167,-0.143,0.750,0.583,-0.464,0.667,0.083,0.583,-0.300,0.333,0.917,1.814,0.250,0.250,0.000,-0.250,0.750,0.750,0.000,0.333,0.167,0.500,0.167,0.500,0.333,0.833,0.333,0.500,0.333,0.400,0.167,0.333,0.300,0.571,0.800,0.778,0.500,0.000,0.200,0.333,0.333,0.444,0.556, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,CXW3Y64K,1.000,09-Dec-2016,0.167,0.500,-0.333,-0.125,0.833,0.500,-0.967,0.583,0.500,0.083,0.045,0.417,0.500,0.210,0.417,0.500,-0.083,-0.038,0.583,0.500,-0.210,0.333,0.167,0.167,-0.300,0.667,0.833,0.537,0.333,0.500,0.333,0.167,0.000,0.667,0.500,0.500,0.000,0.333,0.200,0.667,0.500,0.600,0.500,0.333,0.400,0.333,0.333,0.400,0.250,0.625,0.125,0.375, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,DGABKCP2,2.000,19-Nov-2016,0.417,0.167,0.250,-0.278,0.583,0.833,0.757,0.167,0.000,0.167,-0.500,0.833,1.000,1.595,0.417,0.333,0.083,-0.136,0.583,0.667,0.220,0.500,0.083,0.417,-0.357,0.500,0.917,1.383,0.333,0.167,0.667,0.500,0.500,0.167,0.167,0.500,0.333,0.500,0.500,0.167,0.167,0.100,0.500,0.333,0.300,0.500,0.500,0.500,0.500,0.125,0.500,0.000, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,DH2GTB06,3.000,02-Dec-2016,0.667,0.083,0.583,-0.300,0.333,0.917,1.814,0.750,0.167,0.583,-0.100,0.250,0.833,1.642,0.500,0.333,0.167,-0.100,0.500,0.667,0.431,0.417,0.083,0.333,-0.375,0.583,0.917,1.173,0.667,1.000,0.667,0.500,0.667,0.500,0.333,0.333,0.667,0.667,0.600,0.667,0.833,0.700,0.429,0.600,0.444,0.333,0.500,0.400,0.778,0.444,1.000,0.444, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,E4YNZCW7,3.000,09-Nov-2016,0.667,0.167,0.500,-0.167,0.333,0.833,1.398,0.250,0.167,0.083,-0.318,0.750,0.833,0.293,0.333,0.500,-0.167,-0.071,0.667,0.500,-0.431,0.500,0.000,0.500,-0.500,0.500,1.000,2.562,0.667,0.167,0.333,0.667,0.667,0.333,0.333,0.333,0.833,0.500,0.600,0.167,0.333,0.300,0.429,0.200,0.222,0.333,0.667,0.500,0.556,0.556,0.222,0.667, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,EYLZ9J7D,3.000,16-Oct-2016,0.083,0.583,-0.500,-0.111,0.917,0.417,-1.593,0.500,0.417,0.083,-0.045,0.500,0.583,0.210,0.167,0.500,-0.333,-0.125,0.833,0.500,-0.967,0.333,0.500,-0.167,-0.071,0.667,0.500,-0.431,0.167,0.500,0.167,0.333,0.000,0.500,0.167,0.333,0.000,0.167,0.100,0.500,0.500,0.500,0.000,0.400,0.222,0.333,0.333,0.300,0.222,0.000,0.444,0.222, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,F19VWPA1,3.000,03-Dec-2016,0.667,0.667,0.000,0.167,0.333,0.333,0.000,0.500,0.167,0.333,-0.250,0.500,0.833,0.967,0.333,0.417,-0.083,-0.115,0.667,0.583,-0.220,0.667,0.083,0.583,-0.300,0.333,0.917,1.814,0.833,0.667,0.500,0.833,0.500,0.333,0.167,0.500,0.667,0.667,0.600,0.333,0.667,0.500,0.429,0.200,0.222,0.667,0.667,0.600,0.778,0.222,0.556,0.333, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,FC3UW2LX,2.000,06-Nov-2016,0.583,0.250,0.333,-0.125,0.417,0.750,0.885,0.667,0.500,0.167,0.100,0.333,0.500,0.431,0.250,0.167,0.083,-0.318,0.750,0.833,0.293,0.917,0.250,0.667,0.250,0.083,0.750,2.057,0.667,0.667,0.333,1.000,0.500,0.667,0.167,0.833,0.833,0.333,0.500,0.833,0.500,0.600,0.500,0.000,0.100,0.833,1.000,0.900,1.000,0.750,0.500,0.375, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,FVBUXGF,4.000,30-Oct-2016,0.583,0.583,0.000,0.083,0.417,0.417,0.000,0.667,0.583,0.083,0.136,0.333,0.417,0.220,0.750,0.583,0.167,0.200,0.250,0.417,0.464,0.500,0.000,0.500,-0.500,0.500,1.000,2.562,0.667,0.500,0.833,0.500,0.500,0.833,0.667,0.500,0.500,0.667,0.600,0.667,0.667,0.800,0.833,0.667,0.700,0.833,0.167,0.444,0.625,0.625,0.750,0.250, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,G270KBWC,3.000,05-Dec-2016,0.667,0.583,0.083,0.136,0.333,0.417,0.220,0.333,0.583,-0.250,-0.033,0.667,0.417,-0.641,0.417,0.583,-0.167,0.000,0.583,0.417,-0.421,0.667,0.417,0.250,0.056,0.333,0.583,0.641,0.833,0.500,0.333,0.667,0.500,0.167,0.500,0.667,0.667,0.667,0.600,0.333,0.333,0.300,0.429,0.400,0.444,0.500,0.833,0.700,0.556,0.444,0.444,0.667, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,GNJ6E24L,1.000,06-Jan-2016,0.583,0.833,-0.250,0.167,0.417,0.167,-0.757,0.667,0.833,-0.167,0.214,0.333,0.167,-0.537,0.667,0.667,0.000,0.167,0.333,0.333,0.000,0.417,0.750,-0.333,0.062,0.583,0.250,-0.885,0.500,0.333,0.833,0.667,0.667,1.000,0.500,0.167,0.667,0.500,0.600,0.667,0.667,0.800,0.500,0.833,0.600,0.167,0.667,0.400,0.500,0.250,0.500,0.500, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,GYZTN2XZ,4.000,04-Jan-2016,0.667,0.500,0.167,0.100,0.333,0.500,0.431,0.750,0.833,-0.083,0.269,0.250,0.167,-0.293,0.333,0.417,-0.083,-0.115,0.667,0.583,-0.220,0.583,0.583,0.000,0.083,0.417,0.417,0.000,0.500,0.667,0.167,0.500,0.833,0.833,0.500,0.667,1.000,0.333,0.600,1.000,0.500,0.700,0.333,0.333,0.400,0.667,0.500,0.667,0.625,1.000,0.500,0.250, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,H218767E,4.000,18-Nov-2016,0.583,0.750,-0.167,0.143,0.417,0.250,-0.464,0.500,0.583,-0.083,0.038,0.500,0.417,-0.210,0.250,0.583,-0.333,-0.062,0.750,0.417,-0.885,0.500,0.500,0.000,0.000,0.500,0.500,0.000,0.667,0.500,0.333,0.667,0.500,0.500,0.167,0.333,0.833,0.333,0.500,0.667,0.333,0.500,0.167,0.333,0.200,0.333,0.667,0.444,0.625,0.625,0.500,0.375, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,H93DJ60C,1.000,29-Oct-2016,0.333,0.667,-0.333,0.000,0.667,0.333,-0.861,0.417,0.250,0.167,-0.200,0.583,0.750,0.464,0.333,0.750,-0.417,0.029,0.667,0.250,-1.105,0.167,0.083,0.083,-0.409,0.833,0.917,0.416,0.333,0.333,0.333,0.333,0.333,0.500,0.333,0.000,0.500,0.167,0.300,0.667,0.167,0.400,0.500,0.167,0.300,0.333,0.000,0.000,0.625,0.375,0.125,0.000, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,HC96P1XH,4.000,02-Dec-2016,0.250,0.250,0.000,-0.250,0.750,0.750,0.000,0.667,0.250,0.417,-0.071,0.333,0.750,1.105,0.417,0.583,-0.167,0.000,0.583,0.417,-0.421,0.750,0.250,0.500,0.000,0.250,0.750,1.349,0.333,0.833,0.500,0.833,0.167,0.500,0.333,0.667,0.167,0.333,0.300,0.833,0.500,0.600,0.333,0.500,0.500,0.500,1.000,0.778,0.375,0.250,0.750,0.250, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,HD40HGZ7,3.000,03-Dec-2016,0.500,0.917,-0.417,0.147,0.500,0.083,-1.383,0.417,0.250,0.167,-0.200,0.583,0.750,0.464,0.583,0.667,-0.083,0.115,0.417,0.333,-0.220,0.333,0.333,0.000,-0.167,0.667,0.667,0.000,0.333,0.667,0.500,0.667,0.667,0.167,0.667,0.000,0.667,0.333,0.500,0.500,0.333,0.300,0.714,0.400,0.556,0.167,0.500,0.300,0.667,0.556,0.444,0.333, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,K6JLBKLR,3.000,13-Jan-2016,0.500,0.333,0.167,-0.100,0.500,0.667,0.431,0.333,0.167,0.167,-0.300,0.667,0.833,0.537,0.583,0.417,0.167,0.000,0.417,0.583,0.421,0.083,0.000,0.083,-0.500,0.917,1.000,1.179,0.667,0.333,0.500,0.167,0.333,0.333,0.667,0.000,0.500,0.500,0.400,0.167,0.500,0.400,0.714,0.400,0.556,0.167,0.000,0.000,0.556,0.444,0.111,0.444, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,L5EAF5N9,1.000,07-Jan-2016,0.333,0.083,0.250,-0.389,0.667,0.917,0.952,0.167,0.167,0.000,-0.333,0.833,0.833,0.000,0.167,0.250,-0.083,-0.269,0.833,0.750,-0.293,0.250,0.167,0.083,-0.318,0.750,0.833,0.293,0.500,0.167,0.167,0.333,0.167,0.167,0.167,0.167,0.333,0.333,0.300,0.167,0.167,0.200,0.167,0.167,0.200,0.000,0.500,0.300,0.125,0.250,0.250,0.250, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,LF8VTDV5,1.000,17-Dec-2016,0.417,0.333,0.083,-0.136,0.583,0.667,0.220,0.167,0.167,0.000,-0.333,0.833,0.833,0.000,0.167,0.500,-0.333,-0.125,0.833,0.500,-0.967,0.083,0.167,-0.083,-0.346,0.917,0.833,-0.416,0.500,0.000,0.167,0.000,0.333,0.333,0.167,0.167,0.167,0.667,0.500,0.333,0.000,0.200,0.333,0.000,0.100,0.167,0.000,0.100,0.125,0.500,0.125,0.125, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,M00MPW0G,1.000,04-Nov-2016,0.750,0.667,0.083,0.227,0.250,0.333,0.244,0.750,0.583,0.167,0.200,0.250,0.417,0.464,0.750,0.833,-0.083,0.269,0.250,0.167,-0.293,0.167,0.083,0.083,-0.409,0.833,0.917,0.416,0.833,0.500,1.000,0.333,0.667,1.000,0.500,0.000,0.833,0.667,0.700,0.667,0.833,0.900,0.667,0.833,0.700,0.167,0.167,0.100,0.625,0.625,1.000,0.625, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,M4ZC6HW9,3.000,22-Jan-2016,0.250,0.000,0.250,-0.500,0.750,1.000,1.888,0.667,0.167,0.500,-0.167,0.333,0.833,1.398,0.417,0.083,0.333,-0.375,0.583,0.917,1.173,0.083,0.083,0.000,-0.417,0.917,0.917,0.000,0.333,0.667,0.333,0.167,0.167,0.667,0.500,0.000,0.333,0.167,0.200,0.833,0.500,0.600,0.571,0.200,0.333,0.167,0.000,0.000,0.667,0.556,0.111,0.333, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,MUJR2Y8Y,3.000,06-Nov-2016,0.333,0.083,0.250,-0.389,0.667,0.917,0.952,0.583,0.167,0.417,-0.214,0.417,0.833,1.178,0.333,0.000,0.333,-0.500,0.667,1.000,2.132,0.500,0.083,0.417,-0.357,0.500,0.917,1.383,0.333,0.667,0.333,0.500,0.333,0.500,0.333,0.500,0.500,0.167,0.300,0.667,0.500,0.500,0.429,0.200,0.333,0.667,0.333,0.400,0.667,0.556,0.556,0.222, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,N0BDRD6E,4.000,22-Nov-2016,0.250,0.167,0.083,-0.318,0.750,0.833,0.293,0.250,0.500,-0.250,-0.100,0.750,0.500,-0.674,0.167,0.250,-0.083,-0.269,0.833,0.750,-0.293,0.333,0.333,0.000,-0.167,0.667,0.667,0.000,0.333,0.333,0.000,0.333,0.167,0.167,0.333,0.333,0.333,0.167,0.200,0.333,0.167,0.200,0.167,0.167,0.200,0.167,0.500,0.444,0.250,0.125,0.375,0.250, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,NF8FVG3V,1.000,24-Jan-2016,0.417,0.833,-0.417,0.088,0.583,0.167,-1.178,0.167,0.583,-0.417,-0.088,0.833,0.417,-1.178,0.333,0.833,-0.500,0.056,0.667,0.167,-1.398,0.000,0.250,-0.250,-0.300,1.000,0.750,-1.888,0.667,0.000,0.500,0.000,0.167,0.333,0.167,0.000,0.167,0.667,0.400,0.333,0.000,0.200,0.500,0.167,0.200,0.000,0.000,0.000,0.375,0.000,0.125,0.125, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,NTBJKLYB,4.000,01-Oct-2016,0.250,0.250,0.000,-0.250,0.750,0.750,0.000,0.417,0.250,0.167,-0.200,0.583,0.750,0.464,0.333,0.417,-0.083,-0.115,0.667,0.583,-0.220,0.083,0.000,0.083,-0.500,0.917,1.000,1.179,0.333,0.333,0.333,0.000,0.167,0.500,0.333,0.167,0.333,0.167,0.200,0.667,0.167,0.400,0.333,0.333,0.300,0.167,0.000,0.111,0.375,0.125,0.375,0.250, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,PM21LPZT,4.000,05-Nov-2016,0.500,0.167,0.333,-0.250,0.500,0.833,0.967,0.333,0.167,0.167,-0.300,0.667,0.833,0.537,0.500,0.250,0.250,-0.167,0.500,0.750,0.674,0.250,0.167,0.083,-0.318,0.750,0.833,0.293,0.667,0.167,0.833,0.333,0.333,0.500,0.167,0.167,0.667,0.333,0.400,0.500,0.167,0.300,0.333,0.667,0.400,0.167,0.333,0.333,0.625,0.375,0.500,0.250, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,PZ879XG6,2.000,25-Sep-2016,0.833,0.417,0.417,0.214,0.167,0.583,1.178,0.583,0.667,-0.083,0.115,0.417,0.333,-0.220,0.500,0.500,0.000,0.000,0.500,0.500,0.000,0.917,0.333,0.583,0.300,0.083,0.667,1.814,1.000,0.667,0.333,1.000,0.667,0.500,0.667,0.833,0.667,1.000,0.800,0.667,0.500,0.600,0.500,0.500,0.500,0.833,1.000,0.900,0.750,0.750,0.500,0.750, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,PZE8ABE3,1.000,19-Nov-2016,0.583,0.667,-0.083,0.115,0.417,0.333,-0.220,0.583,0.417,0.167,0.000,0.417,0.583,0.421,0.583,0.417,0.167,0.000,0.417,0.583,0.421,0.250,0.250,0.000,-0.250,0.750,0.750,0.000,0.500,0.667,0.667,0.167,0.667,0.500,0.500,0.333,0.667,0.500,0.600,0.833,0.333,0.500,0.333,0.833,0.600,0.167,0.333,0.300,0.500,0.625,0.750,0.500, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,RTD32ZG1,4.000,28-Jan-2016,0.833,0.667,0.167,0.300,0.167,0.333,0.537,0.833,0.917,-0.083,0.346,0.167,0.083,-0.416,0.583,0.833,-0.250,0.167,0.417,0.167,-0.757,0.333,0.250,0.083,-0.227,0.667,0.750,0.244,1.000,1.000,0.667,0.333,0.667,0.667,0.500,0.333,0.833,0.833,0.800,0.833,0.833,0.800,0.500,0.667,0.500,0.500,0.167,0.333,0.875,0.375,0.625,0.375, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,TFED6EEK,4.000,11-Jan-2016,0.083,0.083,0.000,-0.417,0.917,0.917,0.000,0.250,0.083,0.167,-0.400,0.750,0.917,0.709,0.000,0.000,0.000,-0.500,1.000,1.000,0.000,0.167,0.000,0.167,-0.500,0.833,1.000,1.595,0.167,0.333,0.000,0.000,0.000,0.167,0.000,0.333,0.167,0.000,0.000,0.333,0.167,0.200,0.000,0.000,0.000,0.333,0.000,0.222,0.250,0.250,0.125,0.000, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,TNV6ZUPK,2.000,03-Jan-2016,0.667,0.083,0.583,-0.300,0.333,0.917,1.814,0.667,0.417,0.250,0.056,0.333,0.583,0.641,0.583,0.333,0.250,-0.056,0.417,0.667,0.641,0.583,0.500,0.083,0.045,0.417,0.500,0.210,0.667,0.833,0.333,0.500,0.667,0.500,0.833,0.667,0.667,0.667,0.600,0.500,0.833,0.700,0.833,0.333,0.500,0.333,0.833,0.700,0.625,0.625,0.625,1.000, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,TYX16864,3.000,21-Jan-2016,0.833,0.250,0.583,0.100,0.167,0.750,1.642,0.583,0.083,0.500,-0.333,0.417,0.917,1.593,0.583,0.083,0.500,-0.333,0.417,0.917,1.593,0.667,0.167,0.500,-0.167,0.333,0.833,1.398,0.833,0.500,0.667,0.667,0.833,0.667,0.500,0.667,0.833,0.833,0.800,0.500,0.667,0.600,0.857,0.200,0.444,0.833,0.500,0.600,0.889,0.778,0.444,0.444, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,UKPZU1JW,2.000,15-Jan-2016,0.417,0.333,0.083,-0.136,0.583,0.667,0.220,0.333,0.583,-0.250,-0.033,0.667,0.417,-0.641,0.333,0.333,0.000,-0.167,0.667,0.667,0.000,0.583,0.333,0.250,-0.056,0.417,0.667,0.641,0.500,0.500,0.500,0.667,0.333,0.167,0.167,0.500,0.333,0.500,0.400,0.333,0.333,0.300,0.500,0.167,0.200,0.500,0.667,0.500,0.750,0.375,0.250,0.250, NaN, NaN,

ABCD_Emo_Nback_RecMem_20160815,UMICH,ULT8KHWH,2.000,07-Jan-2016,0.333,0.000,0.333,-0.500,0.667,1.000,2.132,0.333,0.333,0.000,-0.167,0.667,0.667,0.000,0.583,0.083,0.500,-0.333,0.417,0.917,1.593,0.250,0.000,0.250,-0.500,0.750,1.000,1.888,0.333,0.167,0.833,0.333,0.333,0.500,0.333,0.167,0.500,0.167,0.300,0.333,0.333,0.400,0.667,0.500,0.500,0.167,0.333,0.300,0.375,0.375,0.500,0.125, NaN, NaN,

