ExperimentName,Site,NDARGUID,Version,Overall_RT,Overall_ACC,HappyBlocks_RT,HappyBlocks_ACC,FearBlocks_RT,FearBlocks_ACC,NeutBlocks_RT,NeutBlocks_ACC,PlaceBlocks_RT,PlaceBlocks_ACC,Overall0back_RT,Overall0back_ACC,Happy0back_RT,Happy0back_ACC,Fear0back_RT,Fear0back_ACC,Neut0back_RT,Neut0back_ACC,Place0back_RT,Place0back_ACC,Overall2back_RT,Overall2back_ACC,Happy2back_RT,Happy2back_ACC,Fear2back_RT,Fear2back_ACC,Neut2back_RT,Neut2back_ACC,Place2back_RT,Place2back_ACC,run1Overall_RT,run1Overall_ACC,run1HappyBlocks_RT,run1HappyBlocks_ACC,run1FearBlocks_RT,run1FearBlocks_ACC,run1NeutBlocks_RT,run1NeutBlocks_ACC,run1PlaceBlocks_RT,run1PlaceBlocks_ACC,run1Happy0back_RT,run1Happy0back_ACC,run1Fear0back_RT,run1Fear0back_ACC,run1Neut0back_RT,run1Neut0back_ACC,run1Place0back_RT,run1Place0back_ACC,run1Happy2back_RT,run1Happy2back_ACC,run1Fear2back_RT,run1Fear2back_ACC,run1Neut2back_RT,run1Neut2back_ACC,run1Place2back_RT,run1Place2back_ACC,run2Overall_RT,run2Overall_ACC,run2HappyBlocks_RT,run2HappyBlocks_ACC,run2FearBlocks_RT,run2FearBlocks_ACC,run2NeutBlocks_RT,run2NeutBlocks_ACC,run2PlaceBlocks_RT,run2PlaceBlocks_ACC,run2Happy0back_RT,run2Happy0back_ACC,run2Fear0back_RT,run2Fear0back_ACC,run2Neut0back_RT,run2Neut0back_ACC,run2Place0back_RT,run2Place0back_ACC,run2Happy2back_RT,run2Happy2back_ACC,run2Fear2back_RT,run2Fear2back_ACC,run2Neut2back_RT,run2Neut2back_ACC,run2Place2back_RT,run2Place2back_ACC,Nonlure_ACC,Lure_ACC,Target_ACC,
Emo_Nback_20160913,FIU,1lfg71cx,3.000,974.403,0.869,939.658,0.950,919.788,0.825,972.794,0.850,1067.853,0.850,907.573,0.938,856.550,1.000,822.765,0.850,937.421,0.950,1007.316,0.950,1052.719,0.800,1032.000,0.900,1022.875,0.800,1017.600,0.750,1144.533,0.750,1062.657,0.838,963.368,0.950,1060.235,0.850,1063.667,0.750,1182.188,0.800,846.700,1.000,990.750,0.800,1006.000,0.900,1074.100,1.000,1093.000,0.900,1122.000,0.900,1150.167,0.600,1362.333,0.600,892.278,0.900,915.947,0.950,770.562,0.800,901.053,0.950,966.222,0.900,866.400,1.000,673.444,0.900,875.700,1.000,933.111,0.900,971.000,0.900,895.429,0.700,929.222,0.900,999.333,0.900,1.000,0.781,0.781,
Emo_Nback_20160913,FIU,ZTHTZP3K,3.000,944.724,0.906,914.350,1.000,961.722,0.900,851.541,0.925,1071.312,0.800,868.529,0.850,766.400,1.000,939.941,0.850,827.412,0.850,977.643,0.700,1012.013,0.963,1062.300,1.000,981.211,0.950,872.050,1.000,1144.167,0.900,1001.742,0.825,930.000,1.000,1052.625,0.800,953.294,0.850,1112.846,0.650,822.300,1.000,1223.286,0.700,984.429,0.700,979.250,0.400,1037.700,1.000,919.889,0.900,931.500,1.000,1172.222,0.900,897.089,0.988,898.700,1.000,889.000,1.000,765.050,1.000,1042.895,0.950,710.500,1.000,741.600,1.000,717.500,1.000,977.000,1.000,1086.900,1.000,1036.400,1.000,812.600,1.000,1116.111,0.900,1.000,0.781,0.812,
Emo_Nback_GE_20160913,LIBR,5MYF77YV,3.000,793.934,0.950,778.475,1.000,788.000,0.975,793.324,0.925,818.167,0.900,707.987,0.938,719.200,1.000,732.211,0.950,708.167,0.900,669.778,0.900,877.649,0.963,837.750,1.000,841.000,1.000,874.000,0.950,966.556,0.900,798.156,0.963,789.050,1.000,830.350,1.000,793.941,0.850,778.650,1.000,627.500,1.000,732.200,1.000,659.750,0.800,627.100,1.000,950.600,1.000,928.500,1.000,913.222,0.900,930.200,1.000,789.600,0.938,767.900,1.000,743.421,0.950,792.800,1.000,867.562,0.800,810.900,1.000,732.222,0.900,746.900,1.000,723.125,0.800,724.900,1.000,753.500,1.000,838.700,1.000,1012.000,0.800,0.938,1.000,0.906,
Emo_Nback_GE_20160913,LIBR,1415W413,3.000,960.860,0.850,1064.125,0.800,912.147,0.850,877.543,0.875,997.086,0.875,935.151,0.912,994.722,0.900,892.667,0.900,913.895,0.950,940.500,0.900,990.651,0.787,1153.357,0.700,934.062,0.800,834.375,0.800,1057.000,0.850,931.103,0.850,1037.500,0.800,923.706,0.850,784.235,0.850,982.222,0.900,908.250,0.800,894.375,0.800,830.000,0.900,967.800,1.000,1166.750,0.800,949.778,0.900,732.750,0.800,1000.250,0.800,990.618,0.850,1090.750,0.800,900.588,0.850,965.667,0.900,1012.824,0.850,1063.900,1.000,891.300,1.000,989.400,1.000,906.375,0.800,1135.500,0.600,913.857,0.700,936.000,0.800,1107.444,0.900,0.844,0.562,0.906,
Emo_Nback_GE_20160913,LIBR,1ZD6AF6H,3.000,877.376,0.931,841.395,0.950,841.086,0.875,794.750,0.900,1017.675,1.000,742.260,0.912,711.750,1.000,752.600,0.750,691.944,0.900,810.300,1.000,1007.158,0.950,985.444,0.900,907.450,1.000,897.556,0.900,1225.050,1.000,876.368,0.950,789.263,0.950,847.684,0.950,821.444,0.900,1035.800,1.000,655.100,1.000,813.778,0.900,770.625,0.800,786.800,1.000,938.333,0.900,878.200,1.000,862.100,1.000,1284.800,1.000,878.425,0.912,893.526,0.950,833.250,0.800,768.056,0.900,999.550,1.000,768.400,1.000,660.833,0.600,629.000,1.000,833.800,1.000,1032.556,0.900,936.700,1.000,941.875,0.800,1165.300,1.000,0.938,0.938,0.812,
Emo_Nback_GE_20160913,LIBR,3LA2YW3R,2.000,1076.843,0.794,1047.586,0.725,1135.879,0.825,978.848,0.825,1143.531,0.800,985.203,0.925,962.263,0.950,997.684,0.950,904.579,0.950,1087.000,0.850,1204.792,0.662,1209.700,0.500,1323.429,0.700,1079.643,0.700,1207.600,0.750,1032.317,0.787,981.400,0.750,1193.125,0.800,951.688,0.800,999.875,0.800,902.000,0.900,1177.800,1.000,855.000,1.000,1011.667,0.900,1100.500,0.600,1218.667,0.600,1112.833,0.600,984.714,0.700,1120.672,0.800,1118.500,0.700,1082.000,0.850,1004.412,0.850,1287.188,0.800,1016.500,1.000,797.556,0.900,959.667,0.900,1171.750,0.800,1373.500,0.400,1402.000,0.800,1054.750,0.800,1402.625,0.800,0.875,0.906,0.531,
Emo_Nback_GE_20160913,LIBR,5AF8JW1F,4.000,871.536,0.875,917.222,0.900,849.657,0.875,803.730,0.925,922.469,0.800,831.896,0.963,902.950,1.000,788.053,0.950,729.000,1.000,913.556,0.900,919.984,0.787,935.062,0.800,922.812,0.800,891.647,0.850,933.929,0.700,875.119,0.838,954.333,0.900,746.588,0.850,817.000,0.950,1018.462,0.650,1047.300,1.000,679.700,1.000,683.100,1.000,1092.750,0.800,838.125,0.800,842.143,0.700,965.778,0.900,899.600,0.500,868.247,0.912,880.111,0.900,947.000,0.900,789.722,0.900,856.789,0.950,758.600,1.000,908.444,0.900,774.900,1.000,770.200,1.000,1032.000,0.800,985.556,0.900,808.250,0.800,953.000,0.900,0.938,0.781,0.875,
Emo_Nback_GE_20160913,LIBR,5RCURZX7,3.000,758.029,0.869,666.378,0.925,826.333,0.900,712.853,0.850,835.156,0.800,705.883,0.963,636.000,1.000,851.263,0.950,694.316,0.950,645.632,0.950,822.790,0.775,702.118,0.850,798.471,0.850,736.333,0.750,1112.154,0.650,796.358,0.838,680.500,0.900,784.944,0.900,791.588,0.850,965.786,0.700,613.800,1.000,731.900,1.000,775.444,0.900,735.667,0.900,763.875,0.800,851.250,0.800,809.750,0.800,1380.000,0.500,722.361,0.900,653.000,0.950,867.722,0.900,634.118,0.850,733.556,0.900,658.200,1.000,983.889,0.900,621.300,1.000,564.600,1.000,647.222,0.900,751.556,0.900,652.429,0.700,944.750,0.800,0.938,0.844,0.719,
Emo_Nback_GE_20160913,LIBR,5VJHAFVK,2.000,1117.519,0.650,982.130,0.575,1241.556,0.675,1052.226,0.775,1195.304,0.575,1038.865,0.650,883.091,0.550,1039.071,0.700,984.067,0.750,1249.917,0.600,1196.173,0.650,1072.917,0.600,1459.615,0.650,1116.125,0.800,1135.727,0.550,1135.776,0.613,1083.000,0.500,1364.000,0.600,1027.714,0.700,1082.077,0.650,980.500,0.400,1346.600,0.500,1022.286,0.700,1207.286,0.700,1151.333,0.600,1376.429,0.700,1033.143,0.700,936.000,0.600,1101.255,0.688,904.538,0.650,1143.600,0.750,1072.412,0.850,1342.500,0.500,827.429,0.700,868.222,0.900,950.625,0.800,1309.600,0.500,994.500,0.600,1556.667,0.600,1180.667,0.900,1375.400,0.500,0.656,0.656,0.531,
Emo_Nback_GE_20160913,LIBR,D66M522R,2.000,994.958,0.887,992.027,0.925,1028.294,0.850,998.686,0.875,962.861,0.900,799.417,0.900,896.056,0.900,726.167,0.900,803.062,0.800,775.450,1.000,1196.086,0.875,1082.947,0.950,1368.188,0.800,1163.421,0.950,1197.125,0.800,996.800,0.875,1060.529,0.850,1088.706,0.850,933.895,0.950,911.471,0.850,1019.625,0.800,757.000,0.900,739.000,1.000,801.000,1.000,1096.889,0.900,1461.875,0.800,1150.444,0.900,1069.286,0.700,993.167,0.900,933.800,1.000,967.882,0.850,1075.625,0.800,1008.842,0.950,797.200,1.000,695.333,0.900,909.833,0.600,749.900,1.000,1070.400,1.000,1274.500,0.800,1175.100,1.000,1296.556,0.900,0.969,0.781,0.750,
Emo_Nback_GE_20160913,LIBR,DULBXX1K,4.000,1331.667,0.094,1593.800,0.125,1122.400,0.125,1193.000,0.050,1336.000,0.075,1191.250,0.100,1371.500,0.100,1031.500,0.100,1193.000,0.100,1169.000,0.100,1492.143,0.087,1742.000,0.150,1183.000,0.150, NaN,0.000,1670.000,0.050,1429.500,0.100,1802.500,0.100,1262.000,0.150,1707.000,0.050,1169.000,0.100, NaN,0.000,1167.000,0.100,1707.000,0.100,1169.000,0.200,1802.500,0.200,1309.500,0.200, NaN,0.000, NaN,0.000,1219.857,0.087,1454.667,0.150,913.000,0.100,679.000,0.050,1670.000,0.050,1371.500,0.200,896.000,0.100,679.000,0.100, NaN,0.000,1621.000,0.100,930.000,0.100, NaN,0.000,1670.000,0.100,0.031,0.000,0.375,
Emo_Nback_GE_20160913,LIBR,EJHM574R,2.000,884.000,0.856,869.676,0.850,919.306,0.900,824.781,0.800,915.743,0.875,809.446,0.925,769.611,0.900,838.600,1.000,702.765,0.850,911.947,0.950,971.571,0.787,982.250,0.800,1020.188,0.800,963.067,0.750,920.250,0.800,870.721,0.850,839.353,0.850,860.588,0.850,859.250,0.800,920.111,0.900,769.000,0.800,846.100,1.000,780.000,0.900,888.111,0.900,901.889,0.900,881.286,0.700,961.143,0.700,952.111,0.900,897.087,0.863,900.000,0.850,971.842,0.950,790.312,0.800,911.118,0.850,770.100,1.000,831.100,1.000,615.875,0.800,933.400,1.000,1085.571,0.700,1128.222,0.900,964.750,0.800,879.286,0.700,0.938,0.812,0.844,
Emo_Nback_GE_20160913,LIBR,FTCMGAD3,4.000,992.892,0.694,882.923,0.650,1050.486,0.875,1007.182,0.550,1011.786,0.700,920.038,0.662,871.600,0.500,956.889,0.900,812.083,0.600,1005.923,0.650,1059.466,0.725,890.000,0.800,1149.588,0.850,1241.300,0.500,1016.867,0.750,1064.786,0.700,902.077,0.650,1145.100,1.000,996.364,0.550,1169.917,0.600,864.400,0.500,1060.500,1.000,654.250,0.400,1031.143,0.700,925.625,0.800,1229.700,1.000,1191.857,0.700,1364.200,0.500,919.691,0.688,863.769,0.650,924.333,0.750,1018.000,0.550,893.188,0.800,878.800,0.500,827.375,0.800,891.000,0.800,976.500,0.600,854.375,0.800,1035.143,0.700,1356.667,0.300,843.200,1.000,0.812,0.438,0.531,
Emo_Nback_GE_20160913,LIBR,G6JBZCCD,1.000,898.746,0.863,803.529,0.850,933.176,0.850,894.543,0.875,962.000,0.875,903.080,0.938,799.105,0.950,1042.737,0.950,827.889,0.900,938.632,0.950,893.587,0.787,809.133,0.750,794.400,0.750,965.118,0.850,989.750,0.800,909.060,0.838,820.250,0.800,985.588,0.850,910.312,0.800,914.611,0.900,893.111,0.900,1075.333,0.900,921.000,0.900,880.500,1.000,726.571,0.700,884.625,0.800,896.571,0.700,957.250,0.800,889.014,0.887,788.667,0.900,880.765,0.850,881.263,0.950,1012.176,0.850,714.500,1.000,1013.400,1.000,734.778,0.900,1003.222,0.900,881.375,0.800,691.286,0.700,1013.100,1.000,1022.250,0.800,0.906,0.781,0.781,
Emo_Nback_GE_20160913,LIBR,GGJJVCTG,3.000,774.465,0.887,793.056,0.900,755.000,0.850,768.811,0.925,780.229,0.875,686.000,0.900,687.263,0.950,624.353,0.850,675.222,0.900,753.667,0.900,865.457,0.875,911.294,0.850,885.647,0.850,857.474,0.950,808.353,0.850,798.900,0.875,774.941,0.850,839.625,0.800,833.158,0.950,749.167,0.900,662.000,0.900,668.000,0.800,723.222,0.900,739.000,0.900,902.000,0.800,1011.250,0.800,932.100,1.000,759.333,0.900,750.708,0.900,809.263,0.950,679.778,0.900,700.889,0.900,813.118,0.850,710.000,1.000,585.556,0.900,627.222,0.900,768.333,0.900,919.556,0.900,774.000,0.900,774.556,0.900,863.500,0.800,1.000,0.812,0.812,
Emo_Nback_GE_20160829,LIBR,H9G32LJW,3.000,941.014,0.900,908.838,0.925,960.000,0.875,969.395,0.950,924.765,0.850,802.286,0.963,725.947,0.950,861.789,0.950,836.368,0.950,785.900,1.000,1100.448,0.838,1101.889,0.900,1076.625,0.800,1102.421,0.950,1123.143,0.700,976.792,0.900,876.947,0.950,1090.412,0.850,1062.450,1.000,867.562,0.800,625.222,0.900,993.556,0.900,889.900,1.000,670.100,1.000,1103.500,1.000,1199.375,0.800,1235.000,1.000,1196.667,0.600,905.236,0.900,942.500,0.900,836.833,0.900,866.000,0.900,975.611,0.900,816.600,1.000,743.200,1.000,776.889,0.900,901.700,1.000,1099.875,0.800,953.875,0.800,955.111,0.900,1068.000,0.800,0.875,1.000,0.844,
Emo_Nback_GE_20160913,LIBR,KD2D4HP2,2.000,967.176,0.819,894.722,0.900,928.059,0.850,1008.643,0.700,1051.333,0.825,926.406,0.863,870.211,0.950,859.611,0.900,884.143,0.700,1085.389,0.900,1012.548,0.775,922.118,0.850,1005.062,0.800,1133.143,0.700,1010.467,0.750,966.986,0.863,914.684,0.950,833.789,0.950,1145.385,0.650,1033.944,0.900,890.300,1.000,752.800,1.000,883.500,0.600,1144.300,1.000,941.778,0.900,923.778,0.900,1369.857,0.700,896.000,0.800,967.387,0.775,872.412,0.850,1047.467,0.750,890.133,0.750,1072.200,0.750,847.889,0.900,993.125,0.800,884.625,0.800,1011.750,0.800,900.000,0.800,1109.571,0.700,896.429,0.700,1141.286,0.700,0.938,0.750,0.656,
Emo_Nback_GE_20160913,LIBR,MXNTYPJU,1.000,931.197,0.919,864.342,0.950,899.167,0.900,879.333,0.900,1081.486,0.925,836.747,0.938,764.550,1.000,734.176,0.850,821.579,0.950,1019.684,0.950,1029.583,0.900,975.222,0.900,1046.789,0.950,943.882,0.850,1146.722,0.900,913.141,0.887,873.333,0.900,851.529,0.850,924.941,0.850,995.421,0.950,748.000,1.000,640.125,0.800,886.700,1.000,868.400,1.000,1030.000,0.800,1039.444,0.900,979.571,0.700,1136.556,0.900,948.066,0.950,856.250,1.000,941.789,0.950,838.526,0.950,1172.333,0.900,781.100,1.000,817.778,0.900,749.222,0.900,1187.778,0.900,931.400,1.000,1053.400,1.000,918.900,1.000,1156.889,0.900,1.000,0.875,0.812,
Emo_Nback_GE_20160913,LIBR,NGL4MJW6,1.000,807.154,0.769,829.000,0.850,776.774,0.775,723.667,0.750,903.714,0.700,764.943,0.875,768.833,0.900,713.895,0.950,706.500,0.900,895.067,0.750,862.906,0.662,896.688,0.800,876.333,0.600,749.417,0.600,913.692,0.650,812.966,0.725,787.353,0.850,827.250,0.800,862.071,0.700,769.273,0.550,805.778,0.900,635.100,1.000,834.250,0.800,807.000,0.500,766.625,0.800,1147.500,0.600,899.167,0.600,737.833,0.600,801.969,0.812,870.647,0.850,722.933,0.750,602.562,0.800,990.706,0.850,731.889,0.900,801.444,0.900,604.300,1.000,939.100,1.000,1026.750,0.800,605.167,0.600,599.667,0.600,1064.429,0.700,0.875,0.750,0.469,
Emo_Nback_GE_20160913,LIBR,P6NAG8DY,2.000,1054.632,0.950,952.000,0.975,1030.306,0.900,1027.919,0.925,1201.300,1.000,917.709,0.988,819.300,1.000,853.368,0.950,938.750,1.000,1056.200,1.000,1202.808,0.912,1091.684,0.950,1228.059,0.850,1132.824,0.850,1346.400,1.000,1145.760,0.938,1041.850,1.000,1151.944,0.900,1211.000,0.850,1188.650,1.000,873.900,1.000,910.000,1.000,1108.600,1.000,977.600,1.000,1209.800,1.000,1454.375,0.800,1357.286,0.700,1399.700,1.000,965.870,0.963,857.421,0.950,908.667,0.900,872.300,1.000,1213.950,1.000,764.700,1.000,790.444,0.900,768.900,1.000,1134.800,1.000,960.444,0.900,1026.889,0.900,975.700,1.000,1293.100,1.000,1.000,0.938,0.938,
Emo_Nback_GE_20160913,LIBR,P9NTMNTN,2.000,876.293,0.938,847.865,0.925,852.744,0.975,809.811,0.925,996.027,0.925,781.429,0.963,786.263,0.950,732.850,1.000,711.350,1.000,908.167,0.900,976.356,0.912,912.889,0.900,978.947,0.950,925.647,0.850,1079.263,0.950,897.662,0.925,784.000,0.850,878.650,1.000,862.389,0.900,1052.789,0.950,764.000,0.900,742.900,1.000,763.200,1.000,994.667,0.900,806.500,0.800,1014.400,1.000,986.375,0.800,1105.100,1.000,855.487,0.950,902.150,1.000,825.474,0.950,760.000,0.950,936.111,0.900,806.300,1.000,722.800,1.000,659.500,1.000,821.667,0.900,998.000,1.000,939.556,0.900,871.667,0.900,1050.556,0.900,1.000,1.000,0.875,
Emo_Nback_GE_20160913,LIBR,RBTUEV72,2.000,926.092,0.950,877.947,0.950,910.846,0.975,876.108,0.925,1038.553,0.950,768.859,0.975,769.300,1.000,669.450,1.000,654.222,0.900,971.000,1.000,1091.824,0.925,998.667,0.900,1164.947,0.950,1086.316,0.950,1113.611,0.900,961.558,0.963,917.500,0.900,881.400,1.000,919.842,0.950,1121.000,1.000,739.300,1.000,651.300,1.000,737.100,1.000,1184.400,1.000,1140.250,0.800,1111.500,1.000,1122.889,0.900,1057.600,1.000,889.680,0.938,842.350,1.000,941.842,0.950,829.944,0.900,946.944,0.900,799.300,1.000,687.600,1.000,550.625,0.800,757.600,1.000,885.400,1.000,1224.333,0.900,1053.400,1.000,1183.625,0.800,0.969,0.969,0.938,
Emo_Nback_GE_20160829,LIBR,TM382X5A,4.000,954.714,0.394,1003.500,0.450,944.111,0.450,814.778,0.225,986.500,0.450,1067.600,0.312,1228.125,0.400,984.500,0.500,968.000,0.100,1016.800,0.250,880.447,0.475,823.800,0.500,893.625,0.400,771.000,0.350,974.846,0.650,1002.000,0.463,1046.500,0.600,1051.000,0.500,737.000,0.250,1032.100,0.500,1250.500,0.600,1123.571,0.700,1053.000,0.100,786.250,0.400,842.500,0.600,881.667,0.300,658.000,0.400,1196.000,0.600,887.423,0.325,917.500,0.300,810.500,0.400,912.000,0.200,929.500,0.400,1161.000,0.200,660.000,0.300,883.000,0.100,1939.000,0.100,795.750,0.400,900.800,0.500,921.667,0.300,785.286,0.700,0.469,0.375,0.375,
Emo_Nback_GE_20160913,LIBR,UY8GTG7G,1.000,1156.661,0.775,1139.118,0.850,1165.912,0.850,1195.867,0.750,1122.269,0.650,1106.333,0.863,1058.111,0.900,1063.588,0.850,1240.167,0.900,1055.438,0.800,1219.800,0.688,1230.250,0.800,1268.235,0.850,1129.417,0.600,1229.200,0.500,1126.052,0.725,1101.857,0.700,1136.500,0.900,1184.615,0.650,1079.077,0.650,990.250,0.800,1005.700,1.000,1374.625,0.800,912.125,0.800,1250.667,0.600,1300.000,0.800,880.600,0.500,1346.200,0.500,1183.561,0.825,1165.200,1.000,1199.000,0.800,1204.471,0.850,1165.462,0.650,1112.400,1.000,1146.286,0.700,1132.600,1.000,1198.750,0.800,1218.000,1.000,1240.000,0.900,1307.143,0.700,1112.200,0.500,0.781,0.719,0.562,
Emo_Nback_GE_20160913,LIBR,VAMKAM75,1.000,1004.765,0.744,902.148,0.675,981.600,0.750,1044.788,0.825,1078.724,0.725,983.029,0.875,819.294,0.850,1007.556,0.900,1060.556,0.900,1038.706,0.850,1035.816,0.613,1043.000,0.500,942.667,0.600,1025.867,0.750,1135.417,0.600,994.317,0.787,817.231,0.650,1043.267,0.750,1068.833,0.900,1007.647,0.850,740.889,0.900,988.625,0.800,1037.400,1.000,942.100,1.000,989.000,0.400,1105.714,0.700,1108.125,0.800,1101.286,0.700,1016.518,0.700,981.000,0.700,919.933,0.750,1015.933,0.750,1179.417,0.600,907.500,0.800,1022.700,1.000,1089.500,0.800,1176.714,0.700,1079.000,0.600,714.400,0.500,931.857,0.700,1183.200,0.500,0.844,0.562,0.625,
Emo_Nback_GE_20160913,LIBR,XVT1UD9C,1.000,799.333,0.150,735.429,0.175,905.250,0.100,728.600,0.125,846.500,0.200,834.333,0.113,655.000,0.100,1265.000,0.050,982.500,0.100,742.250,0.200,778.333,0.188,767.600,0.250,785.333,0.150,559.333,0.150,950.750,0.200,854.600,0.188,767.600,0.250,1048.333,0.150,582.667,0.150,1022.000,0.200, NaN,0.000,1265.000,0.100,939.000,0.100,785.000,0.100,767.600,0.500,940.000,0.200,404.500,0.200,1101.000,0.300,707.222,0.113,655.000,0.100,476.000,0.050,947.500,0.100,671.000,0.200,655.000,0.200, NaN,0.000,1026.000,0.100,728.000,0.300, NaN,0.000,476.000,0.100,869.000,0.100,500.000,0.100,0.156,0.156,0.250,
Emo_Nback_GE_20160913,LIBR,YBXMBLAD,2.000,992.545,0.412,948.200,0.500,969.000,0.750,1092.125,0.400, NaN,0.000,861.950,0.500,948.200,1.000,775.700,1.000, NaN,0.000, NaN,0.000,1193.462,0.325, NaN,0.000,1355.600,0.500,1092.125,0.800, NaN,0.000,992.545,0.412,948.200,0.500,969.000,0.750,1092.125,0.400, NaN,0.000,948.200,1.000,775.700,1.000, NaN,0.000, NaN,0.000, NaN,0.000,1355.600,0.500,1092.125,0.800, NaN,0.000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,0.438,0.438,0.438,
Emo_Nback_20160913,OAHU,TEST03F5,1.000,585.000,0.981,549.950,1.000,543.923,0.975,568.700,1.000,681.211,0.950,462.375,1.000,443.400,1.000,441.750,1.000,465.200,1.000,499.150,1.000,712.403,0.963,656.500,1.000,651.474,0.950,672.200,1.000,883.500,0.900,585.025,0.988,538.050,1.000,526.650,1.000,582.000,1.000,699.105,0.950,432.100,1.000,401.100,1.000,482.300,1.000,470.500,1.000,644.000,1.000,652.200,1.000,681.700,1.000,953.111,0.900,584.974,0.975,561.850,1.000,562.105,0.950,555.400,1.000,663.316,0.950,454.700,1.000,482.400,1.000,448.100,1.000,527.800,1.000,669.000,1.000,650.667,0.900,662.700,1.000,813.889,0.900,1.000,1.000,0.938,
Emo_Nback_20160913,OAHU,TEST5DDD,3.000,985.787,0.881,966.658,0.950,985.486,0.875,947.538,0.975,1062.655,0.725,928.362,0.863,851.700,1.000,1039.000,0.850,872.684,0.950,983.000,0.650,1040.819,0.900,1094.389,0.900,934.944,0.900,1018.650,1.000,1127.375,0.800,1046.075,0.838,1021.150,1.000,986.941,0.850,1016.947,0.950,1233.091,0.550,790.100,1.000,1042.714,0.700,986.444,0.900,905.667,0.300,1252.200,1.000,947.900,1.000,1044.400,1.000,1355.875,0.800,931.203,0.925,906.111,0.900,984.111,0.900,881.600,1.000,958.500,0.900,913.300,1.000,1036.400,1.000,770.300,1.000,1006.200,1.000,897.125,0.800,918.750,0.800,992.900,1.000,898.875,0.800,0.938,0.781,0.750,
Emo_Nback_20160913,OAHU,TEST5F11,1.000,750.987,0.944,682.250,1.000,653.500,0.950,820.865,0.925,858.444,0.900,690.973,0.938,642.550,1.000,615.556,0.900,743.842,0.950,764.389,0.900,810.211,0.950,721.950,1.000,687.650,1.000,902.167,0.900,952.500,0.900,708.171,0.950,696.750,1.000,622.167,0.900,756.632,0.950,753.211,0.950,689.200,1.000,611.250,0.800,718.778,0.900,676.300,1.000,704.300,1.000,630.900,1.000,790.700,1.000,838.667,0.900,794.373,0.938,667.750,1.000,681.700,1.000,888.667,0.900,976.059,0.850,595.900,1.000,619.000,1.000,766.400,1.000,874.500,0.800,739.600,1.000,744.400,1.000,1041.500,0.800,1066.333,0.900,0.969,0.938,0.812,
Emo_Nback_20160913,OAHU,TEST6B11,2.000,771.833,0.900,814.892,0.925,709.105,0.950,700.000,0.850,864.200,0.875,729.829,0.950,733.889,0.900,610.000,1.000,703.950,1.000,887.667,0.900,818.779,0.850,891.632,0.950,819.222,0.900,694.357,0.700,839.353,0.850,770.581,0.925,786.789,0.950,637.632,0.950,791.947,0.950,877.176,0.850,661.600,1.000,479.700,1.000,827.800,1.000,944.500,0.800,925.889,0.900,813.111,0.900,752.111,0.900,817.333,0.900,773.157,0.875,844.556,0.900,780.579,0.950,583.533,0.750,851.944,0.900,824.250,0.800,740.300,1.000,580.100,1.000,842.200,1.000,860.800,1.000,825.333,0.900,590.400,0.500,864.125,0.800,0.906,0.938,0.750,
Emo_Nback_GE_20160913,SRI,18YX7994,3.000,940.250,0.050,592.000,0.025,967.000,0.100,955.000,0.050,1152.000,0.025,865.500,0.050, NaN,0.000,776.000,0.100,955.000,0.100, NaN,0.000,1015.000,0.050,592.000,0.050,1158.000,0.100, NaN,0.000,1152.000,0.050,922.800,0.062, NaN,0.000,776.000,0.100,955.000,0.100,1152.000,0.050, NaN,0.000,776.000,0.200,955.000,0.200, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000,1152.000,0.100,969.333,0.037,592.000,0.050,1158.000,0.100, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000,592.000,0.100,1158.000,0.200, NaN,0.000, NaN,0.000,0.094,0.094,0.062,
Emo_Nback_GE_20160913,SRI,54AFKCAX,1.000,1139.143,0.131,1168.500,0.100,1184.167,0.150,1033.333,0.075,1130.375,0.200,1033.667,0.113,888.000,0.100,764.500,0.100, NaN,0.000,1199.600,0.250,1218.250,0.150,1449.000,0.100,1394.000,0.200,1033.333,0.150,1015.000,0.150,1327.100,0.125,1449.000,0.100,1396.750,0.200,1170.500,0.100,1222.500,0.100, NaN,0.000,1016.000,0.100, NaN,0.000,1497.000,0.100,1449.000,0.200,1523.667,0.300,1170.500,0.200,948.000,0.100,968.273,0.138,888.000,0.100,759.000,0.100,759.000,0.050,1099.667,0.300,888.000,0.200,513.000,0.100, NaN,0.000,1125.250,0.400, NaN,0.000,1005.000,0.100,759.000,0.100,1048.500,0.200,0.062,0.219,0.156,
